Area Code (Location),Area Code,Budget COGS,Budget Margin,Budget Profit,Budget Sales,Cogs,Date,Inventory,Margin,Market Size,Market,Marketing,Number of Records,Product Type,ProductId (Product),Product Id,Product,Profit,Sales,State,Total Expenses,Type
715,715,50,70,50,120,48,01-02-2011 00:00:00,617,62,Small Market,Central,15,1,Espresso,6,6,Decaf Espresso,52,117,Wisconsin,27,Decaf
715,715,50,70,30,120,53,01-02-2011 00:00:00,306,65,Small Market,Central,20,1,Coffee,1,1,Amaretto,18,126,Wisconsin,53,Regular
715,715,90,140,40,230,92,01-02-2011 00:00:00,541,128,Small Market,Central,83,1,Coffee,2,2,Columbian,22,234,Wisconsin,113,Regular
262,262,80,100,60,180,77,01-02-2011 00:00:00,423,103,Small Market,Central,25,1,Coffee,3,3,Decaf Irish Cream,74,192,Wisconsin,53,Decaf
475,475,60,90,50,150,86,01-02-2011 00:00:00,484,107,Small Market,East,32,1,Herbal Tea,9,9,Lemon,61,206,Connecticut,66,Decaf
203,203,50,70,50,120,75,01-02-2011 00:00:00,956,90,Small Market,East,23,1,Herbal Tea,10,10,Mint,68,176,Connecticut,44,Decaf
475,475,50,80,60,130,50,01-02-2011 00:00:00,814,73,Small Market,East,14,1,Tea,11,11,Darjeeling,71,131,Connecticut,25,Regular
959,959,20,50,40,70,27,01-02-2011 00:00:00,772,39,Small Market,East,7,1,Tea,13,13,Green Tea,31,70,Connecticut,18,Regular
203,203,60,90,20,150,65,01-02-2011 00:00:00,513,90,Small Market,East,58,1,Espresso,5,5,Caffe Mocha,4,165,Connecticut,87,Regular
959,959,50,70,40,120,55,01-02-2011 00:00:00,305,75,Small Market,East,18,1,Espresso,6,6,Decaf Espresso,43,139,Connecticut,46,Decaf
860,860,120,180,130,300,130,01-02-2011 00:00:00,945,195,Small Market,East,42,1,Coffee,2,2,Columbian,180,346,Connecticut,74,Regular
754,754,30,50,30,80,48,01-02-2011 00:00:00,617,62,Major Market,East,15,1,Herbal Tea,8,8,Chamomile,50,117,Florida,28,Decaf
904,904,40,50,20,90,53,01-02-2011 00:00:00,306,65,Major Market,East,20,1,Herbal Tea,9,9,Lemon,18,126,Florida,53,Decaf
352,352,50,70,50,120,70,01-02-2011 00:00:00,957,84,Major Market,East,21,1,Herbal Tea,10,10,Mint,62,164,Florida,42,Decaf
850,850,30,50,40,80,32,01-02-2011 00:00:00,817,48,Major Market,East,8,1,Tea,11,11,Darjeeling,42,85,Florida,20,Regular
850,850,40,80,60,120,47,01-02-2011 00:00:00,772,68,Major Market,East,13,1,Tea,13,13,Green Tea,65,123,Florida,24,Regular
850,850,80,130,40,210,92,01-02-2011 00:00:00,541,128,Major Market,East,83,1,Espresso,5,5,Caffe Mocha,24,234,Florida,112,Regular
352,352,70,100,60,170,77,01-02-2011 00:00:00,423,103,Major Market,East,25,1,Espresso,6,6,Decaf Espresso,76,192,Florida,52,Decaf
561,561,70,120,80,190,80,01-02-2011 00:00:00,640,120,Major Market,East,26,1,Coffee,2,2,Columbian,93,213,Florida,57,Regular
352,352,80,110,70,190,86,01-02-2011 00:00:00,490,120,Major Market,East,26,1,Coffee,3,3,Decaf Irish Cream,105,220,Florida,49,Decaf
508,508,40,60,30,100,59,01-02-2011 00:00:00,331,73,Major Market,East,22,1,Herbal Tea,9,9,Lemon,27,141,Massachusetts,55,Decaf
508,508,30,50,40,80,32,01-02-2011 00:00:00,817,48,Major Market,East,8,1,Tea,11,11,Darjeeling,42,85,Massachusetts,20,Regular
978,978,20,40,30,60,22,01-02-2011 00:00:00,452,34,Major Market,East,6,1,Tea,13,13,Green Tea,25,60,Massachusetts,17,Regular
774,774,50,70,10,120,54,01-02-2011 00:00:00,451,74,Major Market,East,49,1,Espresso,5,5,Caffe Mocha,-6,136,Massachusetts,78,Regular
774,774,160,170,110,330,170,01-02-2011 00:00:00,1073,170,Major Market,East,47,1,Espresso,7,7,Regular Espresso,147,362,Massachusetts,71,Regular
857,857,70,370,330,440,75,01-02-2011 00:00:00,235,395,Major Market,East,24,1,Coffee,2,2,Columbian,505,501,Massachusetts,55,Regular
603,603,20,30,0,50,33,01-02-2011 00:00:00,193,41,Small Market,East,12,1,Herbal Tea,9,9,Lemon,-6,79,New Hampshire,45,Decaf
603,603,10,30,20,40,18,01-02-2011 00:00:00,818,27,Small Market,East,5,1,Tea,11,11,Darjeeling,16,48,New Hampshire,16,Regular
603,603,0,40,30,40,0,01-02-2011 00:00:00,774,43,Small Market,East,0,1,Tea,13,13,Green Tea,47,46,New Hampshire,11,Regular
603,603,40,60,10,100,43,01-02-2011 00:00:00,256,61,Small Market,East,39,1,Espresso,5,5,Caffe Mocha,-10,111,New Hampshire,68,Regular
603,603,20,40,0,60,30,01-02-2011 00:00:00,165,38,Small Market,East,11,1,Espresso,7,7,Regular Espresso,-9,72,New Hampshire,44,Regular
603,603,30,60,40,90,41,01-02-2011 00:00:00,236,60,Small Market,East,13,1,Coffee,1,1,Amaretto,37,108,New Hampshire,35,Regular
603,603,40,60,30,100,45,01-02-2011 00:00:00,366,69,Small Market,East,14,1,Coffee,2,2,Columbian,34,121,New Hampshire,46,Regular
518,518,180,200,110,380,240,01-02-2011 00:00:00,1454,255,Major Market,East,91,1,Herbal Tea,9,9,Lemon,194,528,New York,124,Decaf
845,845,160,-20,-80,140,213,01-02-2011 00:00:00,1214,-33,Major Market,East,66,1,Herbal Tea,10,10,Mint,-178,192,New York,87,Decaf
347,347,100,150,120,250,95,01-02-2011 00:00:00,809,137,Major Market,East,26,1,Tea,11,11,Darjeeling,148,247,New York,37,Regular
631,631,100,160,130,260,99,01-02-2011 00:00:00,766,144,Major Market,East,27,1,Tea,12,12,Earl Grey,156,259,New York,39,Regular
347,347,80,120,90,200,77,01-02-2011 00:00:00,449,112,Major Market,East,21,1,Tea,13,13,Green Tea,117,201,New York,33,Regular
585,585,110,-60,-190,50,121,01-02-2011 00:00:00,901,-60,Major Market,East,110,1,Espresso,5,5,Caffe Mocha,-301,65,New York,143,Regular
917,917,210,350,280,560,228,01-02-2011 00:00:00,1402,352,Major Market,East,63,1,Espresso,7,7,Regular Espresso,392,618,New York,88,Regular
718,718,240,370,250,610,258,01-02-2011 00:00:00,2067,387,Major Market,East,90,1,Coffee,2,2,Columbian,364,687,New York,142,Regular
318,318,40,60,40,100,49,01-02-2011 00:00:00,617,63,Small Market,South,16,1,Herbal Tea,8,8,Chamomile,52,119,Louisiana,28,Decaf
985,985,80,100,40,180,86,01-02-2011 00:00:00,484,107,Small Market,South,32,1,Herbal Tea,9,9,Lemon,62,206,Louisiana,65,Decaf
504,504,40,70,60,110,38,01-02-2011 00:00:00,772,56,Small Market,South,10,1,Coffee,2,2,Columbian,50,100,Louisiana,22,Regular
504,504,50,90,70,140,47,01-02-2011 00:00:00,772,68,Small Market,South,13,1,Coffee,3,3,Decaf Irish Cream,65,123,Louisiana,24,Decaf
318,318,50,80,10,130,65,01-02-2011 00:00:00,342,90,Small Market,South,58,1,Espresso,4,4,Caffe Latte,3,165,Louisiana,88,Regular
225,225,50,90,70,140,65,01-02-2011 00:00:00,372,109,Small Market,South,20,1,Espresso,5,5,Caffe Mocha,96,185,Louisiana,44,Regular
985,985,40,70,50,110,56,01-02-2011 00:00:00,382,81,Small Market,South,17,1,Espresso,6,6,Decaf Espresso,61,146,Louisiana,40,Decaf
505,505,10,30,20,40,18,01-02-2011 00:00:00,818,27,Small Market,South,5,1,Herbal Tea,8,8,Chamomile,15,48,New Mexico,17,Decaf
505,505,20,40,20,60,28,01-02-2011 00:00:00,961,35,Small Market,South,8,1,Herbal Tea,9,9,Lemon,7,67,New Mexico,30,Decaf
505,505,50,90,50,140,45,01-02-2011 00:00:00,366,69,Small Market,South,14,1,Coffee,2,2,Columbian,36,121,New Mexico,45,Regular
505,505,100,20,-20,120,84,01-02-2011 00:00:00,625,18,Small Market,South,26,1,Coffee,3,3,Decaf Irish Cream,-46,109,New Mexico,49,Decaf
505,505,20,30,0,50,30,01-02-2011 00:00:00,104,38,Small Market,South,11,1,Espresso,4,4,Caffe Latte,-10,72,New Mexico,45,Regular
505,505,30,50,0,80,43,01-02-2011 00:00:00,256,61,Small Market,South,39,1,Espresso,5,5,Caffe Mocha,-10,111,New Mexico,68,Regular
505,505,30,40,10,70,35,01-02-2011 00:00:00,191,47,Small Market,South,11,1,Espresso,6,6,Decaf Espresso,12,87,New Mexico,39,Decaf
580,580,50,60,20,110,53,01-02-2011 00:00:00,306,65,Small Market,South,20,1,Herbal Tea,8,8,Chamomile,16,126,Oklahoma,54,Decaf
405,405,80,130,40,210,92,01-02-2011 00:00:00,541,128,Small Market,South,83,1,Herbal Tea,9,9,Lemon,22,234,Oklahoma,113,Decaf
405,405,50,70,50,120,44,01-02-2011 00:00:00,618,56,Small Market,South,14,1,Coffee,2,2,Columbian,43,107,Oklahoma,27,Regular
580,580,40,60,50,100,32,01-02-2011 00:00:00,817,48,Small Market,South,8,1,Coffee,3,3,Decaf Irish Cream,43,85,Oklahoma,19,Decaf
580,580,70,100,70,170,86,01-02-2011 00:00:00,300,120,Small Market,South,26,1,Espresso,4,4,Caffe Latte,104,220,Oklahoma,50,Regular
580,580,10,30,30,40,22,01-02-2011 00:00:00,452,34,Small Market,South,6,1,Espresso,5,5,Caffe Mocha,25,60,Oklahoma,17,Regular
405,405,60,110,70,170,80,01-02-2011 00:00:00,640,120,Small Market,South,26,1,Espresso,6,6,Decaf Espresso,93,213,Oklahoma,57,Decaf
915,915,50,80,50,130,60,01-02-2011 00:00:00,329,80,Major Market,South,19,1,Herbal Tea,8,8,Chamomile,49,149,Texas,47,Decaf
325,325,40,80,50,120,52,01-02-2011 00:00:00,357,76,Major Market,South,16,1,Herbal Tea,9,9,Lemon,56,136,Texas,38,Decaf
430,430,260,320,240,580,213,01-02-2011 00:00:00,942,252,Major Market,South,66,1,Coffee,2,2,Columbian,243,496,Texas,88,Regular
430,430,100,130,100,230,83,01-02-2011 00:00:00,613,107,Major Market,South,27,1,Coffee,3,3,Decaf Irish Cream,101,202,Texas,39,Decaf
956,956,60,100,60,160,75,01-02-2011 00:00:00,378,114,Major Market,South,24,1,Espresso,4,4,Caffe Latte,86,201,Texas,56,Regular
409,409,80,120,100,200,99,01-02-2011 00:00:00,766,144,Major Market,South,27,1,Espresso,5,5,Caffe Mocha,157,259,Texas,38,Regular
214,214,60,100,90,160,77,01-02-2011 00:00:00,449,112,Major Market,South,21,1,Espresso,6,6,Decaf Espresso,119,201,Texas,32,Decaf
435,435,30,50,30,80,41,01-02-2011 00:00:00,236,60,Small Market,West,13,1,Herbal Tea,8,8,Chamomile,36,108,Utah,36,Decaf
435,435,30,70,40,100,45,01-02-2011 00:00:00,366,69,Small Market,West,14,1,Herbal Tea,9,9,Lemon,36,121,Utah,45,Decaf
435,435,70,10,-30,80,84,01-02-2011 00:00:00,625,18,Small Market,West,26,1,Herbal Tea,10,10,Mint,-46,109,Utah,49,Decaf
801,801,20,50,10,70,43,01-02-2011 00:00:00,256,61,Small Market,West,39,1,Tea,11,11,Darjeeling,-10,111,Utah,68,Regular
801,801,20,30,10,50,35,01-02-2011 00:00:00,191,47,Small Market,West,11,1,Tea,12,12,Earl Grey,13,87,Utah,38,Regular
435,435,10,30,10,40,30,01-02-2011 00:00:00,165,38,Small Market,West,11,1,Tea,13,13,Green Tea,-9,72,Utah,44,Regular
435,435,40,70,50,110,50,01-02-2011 00:00:00,814,73,Small Market,West,14,1,Espresso,6,6,Decaf Espresso,71,131,Utah,25,Decaf
801,801,90,110,70,200,75,01-02-2011 00:00:00,956,90,Small Market,West,23,1,Coffee,1,1,Amaretto,68,176,Utah,44,Regular
435,435,60,100,70,160,55,01-02-2011 00:00:00,305,75,Small Market,West,18,1,Coffee,2,2,Columbian,45,139,Utah,45,Regular
435,435,100,140,80,240,86,01-02-2011 00:00:00,484,107,Small Market,West,32,1,Coffee,3,3,Decaf Irish Cream,61,206,Utah,66,Decaf
435,435,40,50,30,90,42,01-02-2011 00:00:00,771,61,Small Market,West,11,1,Espresso,4,4,Caffe Latte,56,110,Utah,23,Regular
435,435,40,60,40,100,49,01-02-2011 00:00:00,617,63,Small Market,West,16,1,Espresso,5,5,Caffe Mocha,52,119,Utah,28,Regular
209,209,80,120,100,200,95,01-02-2011 00:00:00,809,137,Major Market,West,26,1,Herbal Tea,8,8,Chamomile,148,247,California,37,Decaf
559,559,180,220,160,400,213,01-02-2011 00:00:00,942,252,Major Market,West,66,1,Herbal Tea,9,9,Lemon,243,496,California,88,Decaf
408,408,70,90,60,160,83,01-02-2011 00:00:00,613,107,Major Market,West,27,1,Herbal Tea,10,10,Mint,101,202,California,39,Decaf
805,805,60,100,90,160,99,01-02-2011 00:00:00,766,144,Major Market,West,27,1,Tea,11,11,Darjeeling,157,259,California,38,Regular
707,707,50,70,60,120,77,01-02-2011 00:00:00,449,112,Major Market,West,21,1,Tea,12,12,Earl Grey,119,201,California,32,Regular
530,530,40,80,50,120,75,01-02-2011 00:00:00,549,114,Major Market,West,24,1,Tea,13,13,Green Tea,86,201,California,56,Regular
707,707,220,300,200,520,234,01-02-2011 00:00:00,1282,311,Major Market,West,77,1,Espresso,6,6,Decaf Espresso,300,581,California,109,Decaf
626,626,130,30,-20,160,104,01-02-2011 00:00:00,685,28,Major Market,West,33,1,Coffee,1,1,Amaretto,-40,141,California,55,Regular
213,213,320,480,360,800,258,01-02-2011 00:00:00,2067,387,Major Market,West,90,1,Coffee,2,2,Columbian,364,687,California,142,Regular
925,925,180,-30,-110,150,148,01-02-2011 00:00:00,1071,-26,Major Market,West,48,1,Coffee,3,3,Decaf Irish Cream,-174,130,California,91,Decaf
619,619,210,220,150,430,228,01-02-2011 00:00:00,1436,229,Major Market,West,63,1,Espresso,4,4,Caffe Latte,211,487,California,87,Regular
916,916,110,160,30,270,121,01-02-2011 00:00:00,712,169,Major Market,West,110,1,Espresso,5,5,Caffe Mocha,39,309,California,143,Regular
702,702,100,150,40,250,121,01-02-2011 00:00:00,712,169,Small Market,West,110,1,Herbal Tea,8,8,Chamomile,39,309,Nevada,143,Decaf
775,775,120,190,120,310,148,01-02-2011 00:00:00,844,206,Small Market,West,48,1,Herbal Tea,9,9,Lemon,171,377,Nevada,91,Decaf
775,775,80,140,110,220,104,01-02-2011 00:00:00,596,150,Small Market,West,33,1,Herbal Tea,10,10,Mint,140,271,Nevada,56,Decaf
702,702,150,220,150,370,234,01-02-2011 00:00:00,1282,311,Small Market,West,77,1,Tea,11,11,Darjeeling,300,581,Nevada,109,Regular
775,775,150,160,100,310,228,01-02-2011 00:00:00,1436,229,Small Market,West,63,1,Tea,12,12,Earl Grey,211,487,Nevada,87,Regular
775,775,150,-150,-220,0,240,01-02-2011 00:00:00,1937,-240,Small Market,West,91,1,Tea,13,13,Green Tea,-508,25,Nevada,125,Regular
702,702,10,30,20,40,19,01-02-2011 00:00:00,774,28,Small Market,West,5,1,Espresso,6,6,Decaf Espresso,16,50,Nevada,17,Decaf
702,702,40,50,10,90,33,01-02-2011 00:00:00,193,41,Small Market,West,12,1,Coffee,2,2,Columbian,-7,79,Nevada,46,Regular
775,775,30,40,20,70,28,01-02-2011 00:00:00,961,35,Small Market,West,8,1,Coffee,3,3,Decaf Irish Cream,9,67,Nevada,29,Decaf
775,775,0,40,30,40,0,01-02-2011 00:00:00,774,43,Small Market,West,0,1,Espresso,4,4,Caffe Latte,46,46,Nevada,12,Regular
775,775,10,30,20,40,18,01-02-2011 00:00:00,818,27,Small Market,West,5,1,Espresso,5,5,Caffe Mocha,15,48,Nevada,17,Regular
503,503,20,50,50,70,33,01-02-2011 00:00:00,772,48,Small Market,West,9,1,Herbal Tea,8,8,Chamomile,42,86,Oregon,20,Decaf
503,503,30,50,30,80,44,01-02-2011 00:00:00,618,56,Small Market,West,14,1,Herbal Tea,9,9,Lemon,45,107,Oregon,26,Decaf
503,503,10,20,20,30,22,01-02-2011 00:00:00,452,34,Small Market,West,6,1,Tea,11,11,Darjeeling,25,60,Oregon,17,Regular
503,503,50,80,50,130,80,01-02-2011 00:00:00,640,120,Small Market,West,26,1,Tea,12,12,Earl Grey,92,213,Oregon,58,Regular
971,971,50,90,60,140,86,01-02-2011 00:00:00,490,120,Small Market,West,26,1,Tea,13,13,Green Tea,105,220,Oregon,49,Regular
503,503,160,160,100,320,170,01-02-2011 00:00:00,1073,170,Small Market,West,47,1,Espresso,6,6,Decaf Espresso,147,362,Oregon,71,Decaf
541,541,60,100,40,160,54,01-02-2011 00:00:00,427,75,Small Market,West,49,1,Coffee,1,1,Amaretto,-6,137,Oregon,79,Regular
503,503,80,110,50,190,65,01-02-2011 00:00:00,392,90,Small Market,West,21,1,Coffee,2,2,Columbian,37,165,Oregon,65,Regular
971,971,60,100,70,160,52,01-02-2011 00:00:00,357,76,Small Market,West,16,1,Coffee,3,3,Decaf Irish Cream,56,136,Oregon,38,Decaf
541,541,50,70,20,120,59,01-02-2011 00:00:00,331,73,Small Market,West,22,1,Espresso,4,4,Caffe Latte,27,141,Oregon,55,Regular
541,541,50,80,50,130,60,01-02-2011 00:00:00,329,80,Small Market,West,19,1,Espresso,5,5,Caffe Mocha,49,149,Oregon,47,Regular
206,206,110,170,120,280,130,01-02-2011 00:00:00,945,195,Small Market,West,42,1,Herbal Tea,8,8,Chamomile,180,346,Washington,74,Decaf
509,509,30,50,50,80,38,01-02-2011 00:00:00,772,56,Small Market,West,10,1,Herbal Tea,9,9,Lemon,50,100,Washington,22,Decaf
206,206,40,70,40,110,65,01-02-2011 00:00:00,372,109,Small Market,West,20,1,Tea,11,11,Darjeeling,98,185,Washington,43,Regular
425,425,30,60,40,90,56,01-02-2011 00:00:00,382,81,Small Market,West,17,1,Tea,12,12,Earl Grey,61,146,Washington,40,Regular
425,425,40,60,10,100,65,01-02-2011 00:00:00,513,90,Small Market,West,58,1,Tea,13,13,Green Tea,4,165,Washington,87,Regular
253,253,40,60,40,100,48,01-02-2011 00:00:00,617,62,Small Market,West,15,1,Espresso,4,4,Caffe Latte,52,117,Washington,27,Regular
206,206,50,60,20,110,53,01-02-2011 00:00:00,306,65,Small Market,West,20,1,Espresso,5,5,Caffe Mocha,18,126,Washington,53,Regular
425,425,60,80,60,140,70,01-02-2011 00:00:00,957,84,Small Market,West,21,1,Espresso,6,6,Decaf Espresso,61,164,Washington,43,Decaf
360,360,70,100,70,170,58,01-02-2011 00:00:00,331,84,Small Market,West,18,1,Coffee,2,2,Columbian,65,151,Washington,40,Regular
253,253,110,160,60,270,92,01-02-2011 00:00:00,541,128,Small Market,West,83,1,Coffee,3,3,Decaf Irish Cream,22,234,Washington,113,Decaf
970,970,130,150,100,280,162,01-03-2011 00:00:00,1059,163,Major Market,Central,45,1,Herbal Tea,8,8,Chamomile,140,346,Colorado,69,Decaf
303,303,40,70,20,110,52,01-03-2011 00:00:00,421,73,Major Market,Central,47,1,Herbal Tea,9,9,Lemon,-6,133,Colorado,77,Decaf
970,970,40,70,40,110,57,01-03-2011 00:00:00,323,77,Major Market,Central,18,1,Herbal Tea,10,10,Mint,46,143,Colorado,46,Decaf
970,970,40,70,20,110,58,01-03-2011 00:00:00,325,71,Major Market,Central,22,1,Tea,11,11,Darjeeling,24,137,Colorado,55,Regular
970,970,50,60,30,110,62,01-03-2011 00:00:00,952,73,Major Market,Central,19,1,Tea,12,12,Earl Grey,47,144,Colorado,41,Regular
719,719,30,50,30,80,43,01-03-2011 00:00:00,613,55,Major Market,Central,14,1,Tea,13,13,Green Tea,43,104,Colorado,26,Regular
720,720,90,140,110,230,81,01-03-2011 00:00:00,441,117,Major Market,Central,22,1,Espresso,5,5,Caffe Mocha,125,211,Colorado,33,Regular
970,970,80,130,80,210,72,01-03-2011 00:00:00,541,108,Major Market,Central,23,1,Espresso,6,6,Decaf Espresso,80,192,Colorado,54,Decaf
303,303,90,130,100,220,87,01-03-2011 00:00:00,756,126,Major Market,Central,24,1,Coffee,1,1,Amaretto,134,227,Colorado,36,Regular
970,970,80,120,90,200,84,01-03-2011 00:00:00,603,109,Major Market,Central,27,1,Coffee,2,2,Columbian,102,206,Colorado,40,Regular
303,303,100,140,110,240,95,01-03-2011 00:00:00,799,139,Major Market,Central,26,1,Coffee,3,3,Decaf Irish Cream,150,249,Colorado,38,Decaf
312,312,70,110,90,180,87,01-03-2011 00:00:00,756,126,Major Market,Central,24,1,Herbal Tea,8,8,Chamomile,135,227,Illinois,35,Decaf
630,630,70,90,60,160,84,01-03-2011 00:00:00,603,109,Major Market,Central,27,1,Herbal Tea,9,9,Lemon,104,206,Illinois,39,Decaf
309,309,80,120,100,200,95,01-03-2011 00:00:00,799,139,Major Market,Central,26,1,Herbal Tea,10,10,Mint,151,249,Illinois,37,Decaf
708,708,60,110,80,170,81,01-03-2011 00:00:00,441,117,Major Market,Central,22,1,Tea,11,11,Darjeeling,125,211,Illinois,33,Regular
815,815,60,90,40,150,72,01-03-2011 00:00:00,541,108,Major Market,Central,23,1,Tea,12,12,Earl Grey,79,192,Illinois,55,Regular
217,217,280,380,260,660,243,01-03-2011 00:00:00,1260,324,Major Market,Central,80,1,Espresso,5,5,Caffe Mocha,313,604,Illinois,113,Regular
630,630,270,290,200,560,239,01-03-2011 00:00:00,1417,239,Major Market,Central,66,1,Espresso,6,6,Decaf Espresso,220,509,Illinois,91,Decaf
773,773,160,220,140,380,154,01-03-2011 00:00:00,829,213,Major Market,Central,50,1,Coffee,2,2,Columbian,177,391,Illinois,94,Regular
815,815,110,170,120,280,109,01-03-2011 00:00:00,585,158,Major Market,Central,34,1,Coffee,3,3,Decaf Irish Cream,151,285,Illinois,56,Decaf
563,563,200,290,210,490,243,01-03-2011 00:00:00,1260,324,Small Market,Central,80,1,Herbal Tea,8,8,Chamomile,315,604,Iowa,112,Decaf
641,641,90,140,110,230,109,01-03-2011 00:00:00,585,158,Small Market,Central,34,1,Herbal Tea,9,9,Lemon,151,285,Iowa,56,Decaf
712,712,200,220,140,420,239,01-03-2011 00:00:00,1417,239,Small Market,Central,66,1,Tea,11,11,Darjeeling,220,509,Iowa,91,Regular
563,563,210,270,160,480,245,01-03-2011 00:00:00,1369,301,Small Market,Central,93,1,Tea,12,12,Earl Grey,260,582,Iowa,126,Regular
515,515,10,30,20,40,16,01-03-2011 00:00:00,772,25,Small Market,Central,4,1,Espresso,5,5,Caffe Mocha,13,44,Iowa,16,Regular
712,712,0,50,40,50,0,01-03-2011 00:00:00,731,43,Small Market,Central,0,1,Espresso,6,6,Decaf Espresso,47,46,Iowa,11,Decaf
712,712,10,30,20,40,18,01-03-2011 00:00:00,816,27,Small Market,Central,5,1,Coffee,1,1,Amaretto,15,48,Iowa,17,Regular
515,515,20,40,20,60,28,01-03-2011 00:00:00,958,35,Small Market,Central,8,1,Coffee,2,2,Columbian,9,67,Iowa,29,Regular
319,319,20,30,20,50,23,01-03-2011 00:00:00,617,31,Small Market,Central,7,1,Coffee,3,3,Decaf Irish Cream,18,58,Iowa,19,Decaf
417,417,30,60,10,90,44,01-03-2011 00:00:00,251,63,Small Market,Central,40,1,Herbal Tea,8,8,Chamomile,-9,114,Missouri,69,Decaf
816,816,70,20,-10,90,88,01-03-2011 00:00:00,715,18,Small Market,Central,27,1,Herbal Tea,9,9,Lemon,-47,113,Missouri,50,Decaf
314,314,30,40,10,70,36,01-03-2011 00:00:00,187,49,Small Market,Central,11,1,Tea,11,11,Darjeeling,16,91,Missouri,38,Regular
660,660,20,40,0,60,33,01-03-2011 00:00:00,162,42,Small Market,Central,12,1,Tea,12,12,Earl Grey,-4,80,Missouri,45,Regular
636,636,20,40,0,60,33,01-03-2011 00:00:00,190,42,Small Market,Central,12,1,Tea,13,13,Green Tea,-6,80,Missouri,46,Regular
573,573,50,90,70,140,49,01-03-2011 00:00:00,809,72,Small Market,Central,13,1,Espresso,5,5,Caffe Mocha,70,129,Missouri,25,Regular
573,573,50,80,60,130,48,01-03-2011 00:00:00,766,70,Small Market,Central,13,1,Espresso,6,6,Decaf Espresso,67,126,Missouri,25,Decaf
314,314,90,100,40,190,85,01-03-2011 00:00:00,476,104,Small Market,Central,32,1,Coffee,2,2,Columbian,58,201,Missouri,65,Regular
314,314,70,100,60,170,74,01-03-2011 00:00:00,949,89,Small Market,Central,22,1,Coffee,3,3,Decaf Irish Cream,67,174,Missouri,44,Decaf
234,234,10,30,30,40,21,01-03-2011 00:00:00,449,32,Major Market,Central,5,1,Herbal Tea,8,8,Chamomile,22,56,Ohio,17,Decaf
513,513,20,40,40,60,32,01-03-2011 00:00:00,813,47,Major Market,Central,8,1,Herbal Tea,9,9,Lemon,42,84,Ohio,19,Decaf
513,513,70,110,60,180,84,01-03-2011 00:00:00,632,126,Major Market,Central,27,1,Tea,11,11,Darjeeling,101,224,Ohio,58,Regular
419,419,70,110,70,180,89,01-03-2011 00:00:00,481,125,Major Market,Central,27,1,Tea,12,12,Earl Grey,110,228,Ohio,51,Regular
614,614,180,200,130,380,162,01-03-2011 00:00:00,1059,163,Major Market,Central,45,1,Espresso,5,5,Caffe Mocha,140,346,Ohio,69,Regular
330,330,60,90,40,150,58,01-03-2011 00:00:00,325,71,Major Market,Central,22,1,Espresso,6,6,Decaf Espresso,22,137,Ohio,56,Decaf
614,614,60,80,50,140,57,01-03-2011 00:00:00,323,77,Major Market,Central,18,1,Coffee,1,1,Amaretto,47,143,Ohio,45,Regular
